id,weight,year,country_code,country_name,country_year,life_evaluation,life_satisfaction,positive_affect,absence_negative_affect,gender,age,age_squared,relationship_status,food,housing,health,water,air,healthcare,security,security_obj,social_support,respect,education,interesting_activity,recreation,occupation,freedom,personal_income,relative_income,country_average_food,country_average_housing,country_average_health,country_average_water,country_average_air,country_average_healthcare,country_average_security,country_average_security_obj,country_average_social_support,country_average_respect,country_average_education,country_average_interesting_activity,country_average_recreation,country_average_occupation,country_average_freedom,gdp,growth,social_protection,welfare_state,government_effectiveness,democracy,importance_rich,religious,altruistic_behaviour,rating_economic_conditions,confidence_institutions,expected_economic_conditions,satisfaction_standard_living,gini
15707,0.8043258142000789,2012,CHN,China,China_2013,9,NA,0.9357050828441179,0.8419369311913698,male,50,3378,partnered,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,7.6806916156547995,47.04319498911691,71.6877164760208,83.55926977517274,79.1639095401466,75.03983170778272,66.60889983060773,65.62686376950849,68.24174419455366,85.46299690750898,77.58934929289876,89.7116918980804,47.41465780369036,47.248704946297494,79.63036722010375,95.87871095422267,76.0283153469858,8.85171286625591,5.438655001671597,65.31621613826667,NA,0.1168853371904914,-1.4144580143701935,3.4015236708378644,NA,0.03820965053765369,NA,NA,0,1,37.336280037071845
14435,2.07260830648065,2015,PSE,West Bank and Gaza,West Bank and Gaza_2016,5,NA,0.4532592076113993,0.13975848476430827,male,42,3050,partnered,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1,9.042786749764229,13.612547373006528,58.12072306160509,77.53499882560368,77.11848818629012,63.29477934607344,71.268011337258,61.22646141897465,49.77339431319694,87.39687231748727,82.04546654602893,83.11025949777121,62.2478184837526,37.7988046397595,59.7901843062424,89.20999639586685,64.32867404862179,9.078666531270555,-0.15813464233796215,23.932024386784708,NA,NA,NA,3.687689976184396,yes (practising),0.48325517277586016,NA,0.3709606611414732,0,0,35.478760623823156
16469,1.710745854551138,2021,IND,India,India_2022,6,NA,0.03147262870426349,0.5249105087566716,male,18,1100,single,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,6.68320363668531,56.183239402669685,56.86374734019134,58.97020626995722,68.05120757161811,78.45553463708715,81.88228074135847,69.67736120044275,57.48815950568405,88.71615370608332,61.0553153001134,78.83906907453665,35.21519160107959,40.02124237450804,67.24944000127083,91.7709845732559,79.193426541452,8.349426124742418,3.820801119523553,39.481044266452514,NA,0.04913512164193906,-0.5795090207043997,3.2216677794917348,yes (practising),0.3143210098672579,1,0.4812955933206313,0,0,NA
16576,1.0456966270977128,2012,CHN,China,China_2013,7,NA,0.8597269667499111,0.6211970120157227,female,42,5409,single,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,7.893467924831738,76.92210664926097,84.51651817907019,68.23821276249532,74.21731520969841,70.41234622863988,71.77696730921589,68.01270754079788,62.2871811667279,86.36070084159084,76.18571616670596,87.83791167112004,52.829404190580576,48.36681726752604,81.2329042589169,96.48900373835305,81.75727958923716,9.149162477000042,9.619077510936531,65.83368157418396,NA,0.12013614064524387,-0.8773229236391543,3.019933199813214,NA,0.6114234215208912,NA,NA,0,0,43.34975140980812
14374,0.6562248712184345,2016,MOZ,Mozambique,Mozambique_2017,3,NA,0.05638389362139266,0.2311866841499322,female,22,475,single,0,1,1,1,0,0,0,1,1,1,1,NA,0,1,1,7.184140714973524,60.14089688367441,41.67341741669463,49.10470753650004,65.34969259677143,71.04824726357535,77.99349302682418,57.453470187702806,39.315417912925,69.74446978107609,75.74983443022889,81.15878415213383,17.213831898806408,62.51907349234913,61.72064706866388,91.94472230957493,82.42628919621633,7.1907069102524845,2.8029968612352576,12.71021389687094,NA,-1.0054404239531871,-0.4458483966278069,NA,yes (practising),0.9806545404097775,1,0.9154133395025488,0,0,NA
16699,1.1952704366884057,2017,SYR,Syrian Arab Republic,Syrian Arab Republic_2011,1,NA,0.006646989512486205,0.3653914311278685,female,35,1469,partnered,1,0,1,NA,1,0,1,1,0,1,0,0,0,1,1,8.491455430341569,39.515232484978185,63.65842345760943,79.92125668109543,77.33664502090082,37.42370609461472,59.34723953854092,52.458703448256465,73.49669707887007,89.43877327093408,59.85668102817307,76.1910988287678,34.237344163392784,25.13621762003732,67.16872790568083,94.78297335436305,51.74141354693482,NA,NA,NA,NA,-0.7196723920995753,-1.5702173625648095,NA,NA,0.7671958109829319,NA,0.9837168548600718,0,1,NA
15655,1.005957214078972,2019,NPL,Nepal,Nepal_2019,7,NA,0.5165086322020118,0.6662289024989834,female,15,1496,single,1,0,1,1,1,0,0,1,1,0,0,0,0,1,1,6.461861302758842,36.21624993145264,40.39437632135431,39.455232609046945,65.3778236390008,68.13630142985699,79.89452748366291,61.628117388092065,48.35108882617221,80.44257921420308,75.47970382181374,64.12422906728793,25.189715071208234,30.95802181907085,68.4276979761692,88.07211027128935,80.65180983353798,8.93056634543443,7.1890589299172785,49.32480697658889,NA,-1.0523673813639511,-0.08663236195714948,NA,yes (practising),0.3377384389068588,2,0.01424369291929116,0,0,NA
17773,0.9567783919154385,2014,BRA,Brazil,Brazil_2013,9,NA,0.9808860758280362,0.7754621953311112,male,19,2075,single,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,8.460402154517404,73.42872824167578,70.77132119208613,73.90876262304269,78.33779660543937,69.15842298303549,70.70408484632392,25.495161529303235,39.558919554033814,83.26149633575135,89.49693698542983,84.9703343627002,75.48639124848808,57.09152505497568,61.593596089119515,93.69110845750929,77.02106348554032,9.585006557861215,0.7091386979405394,66.39470951400193,NA,-0.3469865174809164,0.3045581692997264,2.873806929327409,yes (practising),0.5370175254366792,NA,0.04754827649766511,0,1,51.46280482824762
15544,0.7768521122264498,2013,ISR,Israel,Israel_2013,7,NA,0.9983026356381189,0.49051848173786106,female,53,1168,partnered,1,1,1,0,1,0,1,1,0,1,1,0,0,0,1,8.768702710229,55.79895153835651,82.76158771129658,80.37856299297111,77.14013828944259,75.80240110817877,75.48269149144386,69.57002039564468,66.67415442623054,87.95247470103618,88.2464801218494,81.09264316359369,93.33087446129781,53.79673413342017,57.476748451133986,96.11820073864546,63.02732408587487,10.361700039740734,3.6873290579156803,51.98791980499536,NA,0.5649070699386661,0.7478374112781505,NA,yes (formally),0.7607757377500518,NA,0.6520710960425752,0,1,41.58507313761676
15273,1.2276561417047382,2015,MDG,Madagascar,Madagascar_2016,2,NA,0.09999612896169432,0.7209728765445792,female,31,922,partnered,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,5.613048291890925,74.37047945941252,44.978394268794574,79.56508235333973,74.90855036685437,73.59751039134089,72.28938137211696,44.3855031584625,50.718391079930804,75.70184571717364,70.11280722968753,90.84936873788578,28.334754716913366,37.230172688828446,66.40655676404886,94.77854504017135,57.40597232447426,7.5303292823125965,-0.6126180497688454,NA,NA,-0.8379135801707716,-0.7998730905436428,NA,yes (practising),0.456400113378766,NA,0.9471727517989847,0,1,NA
12235,1.8828126668884653,2019,SVK,Slovak Republic,Slovak Republic_2022,5,NA,0.9435723355583074,0.4994776551426293,female,59,3968,partnered,0,0,1,1,1,0,1,1,1,1,1,NA,0,1,1,9.238881870533852,19.822243479460067,84.18234321795447,87.94186571065796,72.55643984527917,74.62052756328573,70.33928696543269,51.535856913623896,66.39248437992102,86.0780368147706,91.83149803423669,93.13500123993896,80.53711303117367,55.033174811244976,70.1481287431385,97.05365693727478,74.64409207492345,10.334429040149152,0.10411218017986568,90.4246703806795,NA,0.46454493186830825,0.9406705906384706,NA,yes (practising),0.8500426658300937,2,0.4811661581872048,0,0,NA
16682,1.9778226685912925,2015,HND,Honduras,Honduras_2018,7,NA,0.9094390647853635,0.4676672299435564,male,54,3393,partnered,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,7.866883063165493,59.98089475490743,38.338073490015375,50.291782513992985,78.43569348930659,64.33003914171958,85.85768117167888,56.425642598274216,52.301425514835344,80.2153573581241,81.83191650065207,85.22743454186387,36.26223356540363,72.97147241412722,70.8542029860903,89.55336216756923,82.08100031336592,8.604217447708612,2.3249309459789522,25.37629099829138,NA,-0.3669516214081437,-0.6507369446834669,NA,yes (practising),0.6386642190690295,2,0.007551323749341355,0,0,40.97103139656071
13941,3.022939315314078,2021,MOZ,Mozambique,Mozambique_2022,0,NA,0.09194661315111259,0.05364536861108078,male,28,1921,partnered,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,3.6520652249407592,19.08595257767351,34.902448330684415,64.3551737725479,72.01774005262664,63.56644176904434,74.90602497081984,71.38529509228644,36.76516359840626,73.47142639528158,70.33097184107113,87.04148131879944,53.027193171588166,64.14906138693452,72.39094065119849,91.62982144389505,86.80041398174346,7.1336769451452104,-1.4809831821702537,26.912858499425077,NA,-0.6584935960363448,-0.5675469644930071,NA,yes (practising),0.7401362597539516,2,0.6359651069594223,0,0,NA
13612,0.5919584703832675,2009,TUR,Turkiye,Turkiye_2009,5,NA,0.9839699156418571,0.7551906921827121,female,25,486,partnered,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,9.102768250134345,82.84542862675418,64.63146651987378,80.98931705043356,78.43026554865283,47.906728268206656,70.79040791854986,49.76838116319776,37.06471576098011,85.918667882902,77.80259441988937,80.21573786502567,45.32111922951284,26.614831403815636,59.56070996965374,88.6877703909185,44.95399144368282,8.85512268710262,-2.0241787402995186,73.56933242517698,NA,0.31039035416291055,-0.4399640921253582,3.6466999936494533,yes (practising),0.32006968901846256,NA,NA,NA,1,NA
16625,1.4490915017474755,2016,MYS,Malaysia,Malaysia_2018,4,NA,0.9105210663720874,0.8982291713219397,male,21,4934,single,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,9.567682215966196,92.07838302246076,63.59415780146235,79.47628516128457,78.07449520302612,75.04514613259298,77.39978027856378,75.16596550118017,45.836504766155365,61.38776453502193,43.01980680447072,91.04752571496402,84.23911406367165,61.13807507932391,77.2861982957483,92.77412813884759,87.86119876674763,9.499636648987027,3.4543245257768027,24.77880229982577,NA,1.1954346872349355,0.06013663280082185,3.5531506855798276,yes (practising),0.6910048831959469,3,0.5471224966870876,0,1,48.131463999205856
16881,0.37508159691596676,2015,AFG,Afghanistan,Afghanistan_2012,4,NA,0.5404721068118228,0.9581648074692024,female,55,730,single,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,6.792677419460195,63.99393755554742,57.73613428435668,58.3919785767077,73.47891350341804,68.6562665990689,64.61602318130771,45.18167351533825,38.86474760536384,75.68642208088919,56.15092291433843,80.91078809055652,16.743249107852993,47.54085945989633,60.81260812085924,86.24093330948945,53.12588936531229,7.9547022175162585,3.6551286139820274,10.22423457647027,NA,-0.7200909015261231,-0.9137144111493405,NA,NA,NA,NA,0.7234062445602455,0,1,NA
15986,1.5926580861634365,2010,CRI,Costa Rica,Costa Rica_2011,5,NA,0.8859247092193497,0.9161293548839549,male,36,2964,single,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,5.820873373396011,29.909879881687914,51.13172783583458,76.87590771261937,70.71159483015586,90.2763310838581,83.47444232598073,75.77543334859374,40.52120828966524,74.76762127381927,89.1909540122992,83.04878107984624,61.11373211908602,61.14468702287978,71.32819953237608,86.69151494623875,86.96312125442061,9.936614153152286,3.4606959477664123,73.13704353614354,NA,0.2535274040210238,0.4230907213896713,NA,yes (practising),0.06792303345658876,NA,0.2573361679891416,0,0,46.69853007378531
12056,1.0541676494901862,2014,USA,United States,United States_2014,8,NA,0.8674977643923341,0.7994833290922155,male,52,2128,partnered,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.9825560429416065,28.830655293484682,86.51769568917325,82.07862066683805,79.03868126883474,68.8535583052364,65.3860625591073,77.71437710410399,63.06328843033253,81.67794958898746,65.2216920836678,87.33494980017353,89.02655019727374,59.40232647509866,68.81705374645495,93.8573650475676,86.82930504007913,9.922128623079582,3.015283713972983,79.99036147337011,24.012889349297588,1.3747343093629987,1.007730475950903,2.4487577395909357,yes (practising),0.03604417576699467,NA,0.8050390223339776,0,NA,44.83881252781722
16615,1.011293067866752,2015,SEN,Senegal,Senegal_2014,3,NA,0.8913061698795697,0.928444397918246,female,36,417,single,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,7.579212701225005,89.7004040243878,56.647239904301536,76.8414928204564,61.61907899069715,58.7213174521521,74.82452998239053,34.63500405242972,49.46090202986101,67.91639811253974,78.32947791626269,83.82875494268305,21.679370795711115,67.08056328055864,70.66340031724079,87.72677309173942,69.01268221518458,8.86114469307254,2.1921586716497803,20.738408465300083,NA,-0.36203653193019414,-0.27301782118869733,NA,yes (practising),0.3518808897822933,NA,0.8390623121596297,0,1,NA
16494,1.796335044577972,2011,RUS,Russian Federation,Russian Federation_2011,6,NA,0.4938933899611901,0.9525231144929625,female,32,1059,partnered,1,1,1,0,0,NA,1,1,1,0,1,0,1,1,1,8.638785826557845,15.386080345415355,81.44878630165816,76.74146037126766,69.17215393941413,50.84034314367883,59.08309136201796,30.287389061425735,44.36249482126014,85.19924669768011,82.28725608023217,87.72343311333813,81.73943676782581,35.51565020315105,59.12361418565322,94.54268402057936,63.803721129283666,9.2640110342152,-7.1499807386061915,91.57690729311587,NA,-1.1166761601806878,-0.9469118986127255,3.7298141278909034,yes (formally),0.18643746925176666,NA,0.9626543108226208,0,1,44.277268895085385
16533,1.9380153807804092,2011,PSE,West Bank and Gaza,West Bank and Gaza_2009,4,NA,NA,0.07749117008255915,female,38,1221,widowed,0,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,5.773221598219044,35.84009140666454,59.45617169756628,72.12467371301872,77.12848843540208,49.84429440930145,54.529416548392,65.22694489910887,37.233645828571674,74.0379773552418,71.37080264188037,84.01212667102024,72.31469349995173,31.31591278538147,53.589872354919166,88.41212200028347,47.54928020834426,8.614381120792864,0.3858064959282159,41.981586411075256,NA,NA,NA,3.248293880138958,yes (practising),0.083059174584289,NA,0.4174507449463736,0,0,36.580955764218636
16321,0.9371624844407673,2020,DZA,Algeria,Algeria_2021,3,NA,0.9791295409830612,0.8284335954044205,male,41,1826,partnered,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,6.947108408495098,19.79891767098624,73.23825115697733,80.50393356826889,79.16087335493803,45.82018114605963,70.31589003887811,41.400621972102954,58.950294099678615,84.39689722687275,81.02296059483108,79.90590936750112,66.49412757101182,44.56730839116167,65.99055723536387,89.02871045008064,52.259946634558005,9.273203704846994,-4.754420560488471,NA,NA,-0.6513647820195847,-0.8348195301203504,3.7355287853928814,NA,0.27877114558439703,2,0.919412867832994,0,1,NA
16751,2.3355447171748547,2011,MNG,Mongolia,Mongolia_2011,7,NA,0.8816542067385705,0.9841136520500422,female,31,966,partnered,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,6.953664172877584,41.534815627070245,72.53971972883797,57.50271315915487,73.24336946597307,83.99293438190409,69.33621053799213,48.944667370086904,42.0653326408514,77.56281618052266,88.98837053073777,75.42142620902389,66.71078454901745,33.86654945099138,79.74907525940574,91.61694993676501,71.05367527371946,9.265056539493491,5.555903885081149,85.83037134554475,NA,-0.627302198159283,-0.12676911387181805,NA,no,0.4021142995838629,NA,0.4942416125274112,0,1,35.36269374922443
15800,1.8193733104558114,2017,ARM,Armenia,Armenia_2015,2,NA,0.012878892806191554,0.08032323149038306,male,59,3118,single,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,7.318285898851524,65.84612849720182,59.47061179629447,49.70171311311148,56.58298259090723,77.50168190384025,60.84875775274584,44.65051998971497,47.816618327507534,94.9326675859792,68.21250479955381,88.16776509244878,87.15516564602525,48.466479678417926,53.74438647503433,82.40076931061023,57.33939001918716,9.633949791523923,0.9217100144051789,48.15309639600567,NA,-0.5701221130461439,-0.08979486783858875,2.8427063409548414,yes (formally),0.24055377003176706,NA,0.09835894965592945,0,0,31.87449406143206
14025,0.91731394589131,2019,POL,Poland,Poland_2020,5,NA,0.005643480307807893,0.008870358757676045,male,36,1624,partnered,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,9.96846297265768,59.43763425871797,76.17310306123794,92.20649246975866,74.46517591543727,80.3259802823673,62.7394003426892,31.494860721426175,71.71034811389916,73.90151193595534,93.9278866611559,82.32048480624657,86.6344414590113,58.88250871978383,58.99996331197085,96.61968726545246,69.97271123914068,10.298448582599608,-0.39419803014105215,84.90713343563348,NA,0.414339126743998,0.07327063952999846,3.1962990968563307,yes (practising),0.02652907737235173,1,0.336797952742811,0,1,31.283928832855047
14710,3.106815725378639,2016,RWA,Rwanda,Rwanda_2018,5,NA,0.5007527416876345,0.46022619096111356,male,21,737,single,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1,4.408458253265506,41.12593833165642,37.40519810849314,62.81787627286009,65.99392336231796,56.18469551541296,87.7387624302377,81.48611466957031,55.51623661271312,71.29362320658619,56.97682526544021,85.44086436071174,16.70442194934178,69.21541770745418,77.7136303272499,96.2387341369396,86.66006137484915,7.790816364681168,2.4232321060885385,14.161463919286867,NA,0.004971685437816675,-1.0609587324477008,3.712370378300689,yes (practising),0.3327835596509091,2,0.9026261302817051,0,1,NA
16592,2.070114822348479,2012,ARE,United Arab Emirates,United Arab Emirates_2010,8,NA,0.9391227031789285,NA,female,32,1216,single,1,1,NA,NA,NA,NA,1,1,NA,1,0,1,NA,1,1,9.456040586811055,65.0206099438475,83.63368642132886,85.87379820077604,80.90238299804285,84.72053479094266,82.58926335949148,82.64284464372453,81.1137187798904,89.60395942722155,84.88535518943802,92.24562213608816,67.22859025190891,59.771625441199156,79.67599696321354,93.84362896951244,80.93451120662917,10.82348243909048,-7.969907439706721,4.864343267147096,NA,0.8867521582418809,-0.7502299418633276,NA,NA,0.32399237536168773,NA,0.0027793453802202814,NA,1,NA
14023,0.8692622746008347,2014,PSE,West Bank and Gaza,West Bank and Gaza_2014,4,NA,0.9341631148110009,0.7480116159377203,female,23,377,single,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,7.141244127295143,25.252425908235807,50.22835247687957,85.05505630641375,73.75988687267079,50.61185834975363,66.85738970394041,62.49199474366158,53.872092320315986,86.63272751990962,67.84556643626748,91.11473361413103,65.08576807054065,56.90735061540282,55.35667651785379,85.11484981325232,62.709239298412754,8.573376438572282,-0.7572072053017755,32.22783552183901,NA,NA,NA,3.0617303647550758,yes (practising),0.020954577839575033,NA,0.04691620066482838,0,1,NA
11256,0.6722231279695718,2010,MDA,Moldova,Moldova_2009,5,NA,0.0007704073775242088,0.2706156074681822,male,36,1565,separated,0,0,1,1,1,1,0,1,NA,NA,1,0,1,0,0,6.06726861766403,12.857790743399613,57.318668861867316,49.42031452443319,68.38254202581345,62.987535441762674,57.67641810368899,43.74262619735543,38.51463797420017,83.1769838564118,80.89718006181789,82.7327121190239,78.39461278680318,39.47049440844383,48.00050334263124,96.12347176219717,67.71270732123733,8.980548203683597,2.560812919663247,41.208622260777645,NA,-0.26344644305711684,-0.5110255758243958,3.5652597156104604,yes (formally),0.6286593802880128,NA,0.008808107289575496,0,0,35.10308257574615
16126,1.0424027642020635,2012,ROU,Romania,Romania_2013,4,NA,0.18028136041428766,0.41872366855866855,male,63,3564,partnered,0,1,0,1,1,0,1,1,0,0,1,0,0,1,1,8.121324317442902,38.17748937485392,57.84738231751556,65.14241846086225,75.34608317370414,74.23242967417897,75.42887993067748,48.20330163803584,58.75682920333074,82.66602428181186,76.82680236271155,90.67188665245229,64.84086390824422,33.06497668847173,65.43618977933585,86.56546129047224,64.31337248932415,9.706035882655257,2.926134170889024,91.39116747750877,NA,NA,NA,3.244851518488169,yes (practising),0.15758000493798283,NA,0.015212121635247678,0,0,37.20256765171416
